ts,account,pair,price,signal_weight,target_weight,current_weight,action,reason,half_spread_bps
1789834871,champion,BTC,81773.75,0.25,0.1111,0.1097,hold,hold: weight change +0.001 below threshold 0.05 | stay long: 72h return +7.76% vs exit band -1.0% and price above 24h EMA; realised vol 34% -> weight 0.25,0.006
1789834871,champion,ETH,2643.735,0.25,0.1111,0.0222,none,no fill possible (no cash or no position) | stay long: 72h return +10.41% vs exit band -1.0% and price above 24h EMA; realised vol 43% -> weight 0.25,0.019
1789834871,champion,SOL,111.555,0.25,0.1111,0.1411,hold,hold: weight change -0.030 below threshold 0.05 | stay long: 72h return +14.98% vs exit band -1.0% and price above 24h EMA; realised vol 53% -> weight 0.25,0.448
1789834871,champion,ADA,0.227807,0.25,0.1111,0.1421,hold,hold: weight change -0.031 below threshold 0.05 | stay long: 72h return +18.59% vs exit band -1.0% and price above 24h EMA; realised vol 73% -> weight 0.25,1.054
1789834871,champion,AVAX,9.629,0.25,0.1111,0.1047,hold,hold: weight change +0.006 below threshold 0.05 | stay long: 72h return +30.69% vs exit band -1.0% and price above 24h EMA; realised vol 74% -> weight 0.25,2.077
1789834871,champion,LINK,12.597415,0.25,0.1111,0.1433,hold,hold: weight change -0.032 below threshold 0.05 | stay long: 72h return +17.62% vs exit band -1.0% and price above 24h EMA; realised vol 57% -> weight 0.25,1.06
1789834871,champion,XRP,1.434485,0.25,0.1111,0.0549,none,no fill possible (no cash or no position) | stay long: 72h return +13.03% vs exit band -1.0% and price above 24h EMA; realised vol 80% -> weight 0.25,0.244
1789834871,champion,DOGE,0.08918,0.25,0.1111,0.1399,hold,hold: weight change -0.029 below threshold 0.05 | stay long: 72h return +12.54% vs exit band -1.0% and price above 24h EMA; realised vol 51% -> weight 0.25,0.992
1789834871,champion,DOT,1.1213,0.0,0.0,0.0,hold,hold: weight change +0.000 below threshold 0.05 | flat: price below 24h EMA,1.784
1789834871,champion,LTC,58.065,0.25,0.1111,0.1422,hold,hold: weight change -0.031 below threshold 0.05 | stay long: 72h return +15.05% vs exit band -1.0% and price above 24h EMA; realised vol 51% -> weight 0.25,0.861
1789838365,champion,BTC,81708.85,0.25,0.1,0.1089,hold,hold: weight change -0.009 below threshold 0.05 | stay long: 72h return +8.07% vs exit band -1.0% and price above 24h EMA; realised vol 34% -> weight 0.25,0.006
1789838365,champion,ETH,2654.555,0.25,0.1,0.0222,none,no fill possible (no cash or no position) | stay long: 72h return +10.85% vs exit band -1.0% and price above 24h EMA; realised vol 43% -> weight 0.25,0.433
1789838365,champion,SOL,112.045,0.25,0.1,0.1407,hold,hold: weight change -0.041 below threshold 0.05 | stay long: 72h return +15.24% vs exit band -1.0% and price above 24h EMA; realised vol 53% -> weight 0.25,0.446
1789838365,champion,ADA,0.2305,0.25,0.1,0.1428,hold,hold: weight change -0.043 below threshold 0.05 | stay long: 72h return +19.42% vs exit band -1.0% and price above 24h EMA; realised vol 73% -> weight 0.25,0.022
1789838365,champion,AVAX,9.7675,0.25,0.1,0.1055,hold,hold: weight change -0.005 below threshold 0.05 | stay long: 72h return +33.61% vs exit band -1.0% and price above 24h EMA; realised vol 76% -> weight 0.25,1.536
1789838365,champion,LINK,12.63127,0.25,0.1,0.1427,hold,hold: weight change -0.043 below threshold 0.05 | stay long: 72h return +17.37% vs exit band -1.0% and price above 24h EMA; realised vol 56% -> weight 0.25,2.913
1789838365,champion,XRP,1.43262,0.25,0.1,0.0545,hold,hold: weight change +0.046 below threshold 0.05 | stay long: 72h return +13.14% vs exit band -1.0% and price above 24h EMA; realised vol 80% -> weight 0.25,0.489
1789838365,champion,DOGE,0.09093,0.25,0.1,0.1417,hold,hold: weight change -0.042 below threshold 0.05 | stay long: 72h return +13.09% vs exit band -1.0% and price above 24h EMA; realised vol 51% -> weight 0.25,3.299
1789838365,champion,DOT,1.138,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +15.75% vs entry band +1.0% and price above 24h EMA; realised vol 81% -> weight 0.25,1.757
1789838365,champion,LTC,57.945,0.25,0.1,0.141,hold,hold: weight change -0.041 below threshold 0.05 | stay long: 72h return +14.40% vs exit band -1.0% and price above 24h EMA; realised vol 51% -> weight 0.25,0.863
1789842177,champion,BTC,81469.85,0.25,0.1,0.1094,hold,hold: weight change -0.009 below threshold 0.05 | stay long: 72h return +7.68% vs exit band -1.0% and price above 24h EMA; realised vol 34% -> weight 0.25,0.006
1789842177,champion,ETH,2642.585,0.25,0.1,0.0222,none,no fill possible (no cash or no position) | stay long: 72h return +10.75% vs exit band -1.0% and price above 24h EMA; realised vol 43% -> weight 0.25,0.019
1789842177,champion,SOL,111.085,0.25,0.1,0.1405,hold,hold: weight change -0.041 below threshold 0.05 | stay long: 72h return +14.78% vs exit band -1.0% and price above 24h EMA; realised vol 54% -> weight 0.25,0.45
1789842177,champion,ADA,0.228966,0.25,0.1,0.1429,hold,hold: weight change -0.043 below threshold 0.05 | stay long: 72h return +19.10% vs exit band -1.0% and price above 24h EMA; realised vol 73% -> weight 0.25,2.358
1789842177,champion,AVAX,9.7375,0.25,0.1,0.1059,hold,hold: weight change -0.006 below threshold 0.05 | stay long: 72h return +33.26% vs exit band -1.0% and price above 24h EMA; realised vol 76% -> weight 0.25,1.54
1789842177,champion,LINK,12.513155,0.25,0.1,0.1424,hold,hold: weight change -0.042 below threshold 0.05 | stay long: 72h return +17.03% vs exit band -1.0% and price above 24h EMA; realised vol 57% -> weight 0.25,1.123
1789842177,champion,XRP,1.42522,0.25,0.1,0.0546,hold,hold: weight change +0.045 below threshold 0.05 | stay long: 72h return +12.73% vs exit band -1.0% and price above 24h EMA; realised vol 80% -> weight 0.25,0.912
1789842177,champion,DOGE,0.089658,0.25,0.1,0.1407,hold,hold: weight change -0.041 below threshold 0.05 | stay long: 72h return +14.05% vs exit band -1.0% and price above 24h EMA; realised vol 51% -> weight 0.25,0.006
1789842177,champion,DOT,1.13115,0.25,0.1,0.0,none,no fill possible (no cash or no position) | enter long: 72h return +16.10% vs entry band +1.0% and price above 24h EMA; realised vol 81% -> weight 0.25,2.21
1789842177,champion,LTC,57.685,0.25,0.1,0.1413,hold,hold: weight change -0.041 below threshold 0.05 | stay long: 72h return +13.61% vs exit band -1.0% and price above 24h EMA; realised vol 51% -> weight 0.25,0.867
